dateTime,usUnits,interval,barometer,pressure,altimeter,inTemp,outTemp,inHumidity,outHumidity,windSpeed,windDir,windGust,windGustDir,rainRate,rain,dewpoint,windchill,heatindex,ET,radiation,UV,extraTemp1,extraTemp2,extraTemp3,soilTemp1,soilTemp2,soilTemp3,soilTemp4,leafTemp1,leafTemp2,extraHumid1,extraHumid2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,leafWet1,leafWet2,rxCheckPercent,txBatteryStatus,consBatteryVoltage,hail,hailRate,heatingTemp,heatingVoltage,supplyVoltage,referenceVoltage,windBatteryStatus,rainBatteryStatus,outTempBatteryStatus,inTempBatteryStatus,appTemp,windrun
2025-01-15 10:00:00,1,5,29.488,29.1514062439949,29.4915345907819,23.833333333333336,20.555555555555557,64.0,81.0,3.0,225.0,7.0,157.5,0.08661417325,0.0,17.176726522068833,20.555555555555557,20.555555555555557,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,0.0,8.0,0.0,8.0,100.0,0.0,4.36,,,,,,,,,,,22.068258964295055,1.83333333333333
2025-01-15 10:05:00,1,5,29.526,29.1883585241812,29.5288447290406,23.77777777777778,20.444444444444443,64.0,82.0,1.0,292.5,2.0,225.0,0.0472440945,0.0,17.26265820233039,20.444444444444443,20.444444444444443,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,22.618118459804723,1.91666666666667
2025-01-15 10:10:00,1,5,29.503,29.1656809582985,29.5059475563948,23.77777777777778,20.444444444444443,64.0,84.0,1.0,90.0,2.0,292.5,0.0472440945,0.00787401575,17.644826837446058,20.444444444444443,20.444444444444443,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,2.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,22.776328246087225,2.0
2025-01-15 10:15:00,1,5,29.482,29.1449143816016,29.4849798501041,23.77777777777778,19.833333333333332,64.0,87.0,1.0,90.0,3.0,22.5,0.32283464575,0.0157480315,17.602842626356058,19.833333333333332,19.833333333333332,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,32.0,8.0,0.0,8.0,99.0833333333333,0.0,4.36,,,,,,,,,,,22.1476729388355,2.08333333333333
2025-01-15 10:20:00,1,5,29.507,29.1690134839737,29.5093123558834,23.77777777777778,19.555555555555557,64.0,89.0,0.0,,2.0,270.0,0.062992126,0.0,17.690465136601276,19.555555555555557,19.555555555555557,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,32.0,8.0,0.0,8.0,99.0833333333333,0.0,4.36,,,,,,,,,,,22.219483848430837,2.08333333333333
2025-01-15 10:25:00,1,5,29.508,29.1700496247793,29.5103585310415,23.77777777777778,19.499999999999996,64.0,91.0,1.0,247.5,2.0,270.0,0.03937007875,0.0,17.989145610404226,19.499999999999996,19.499999999999996,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,32.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,21.977307456751888,2.16666666666667
2025-01-15 10:30:00,1,5,29.514,29.1760371468248,29.5164040370246,23.77777777777778,19.499999999999996,64.0,93.0,0.0,,1.0,180.0,0.0,0.0,18.335843192741056,19.499999999999996,19.499999999999996,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,32.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,22.439470605984503,2.16666666666667
2025-01-15 10:35:00,1,5,29.502,29.1641844850497,29.5044365903358,23.77777777777778,19.388888888888893,64.0,94.0,0.0,,2.0,202.5,0.0,0.0,18.396496395353502,19.388888888888893,19.388888888888893,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,32.0,8.0,0.0,8.0,99.0833333333333,0.0,4.36,,,,,,,,,,,22.35476059468478,2.16666666666667
2025-01-15 10:40:00,1,5,29.498,29.1602490497343,29.5004630410533,23.77777777777778,19.333333333333332,64.0,95.0,2.0,202.5,5.0,225.0,0.0,0.0,18.510474372654226,19.333333333333332,19.333333333333332,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,32.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,21.723200780982943,2.33333333333333
2025-01-15 10:45:00,1,5,29.513,29.1750590924394,29.5154165111894,23.77777777777778,19.222222222222218,64.0,95.0,2.0,225.0,6.0,180.0,0.0,0.00787401575,18.40007338569922,19.222222222222218,19.222222222222218,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,128.0,8.0,128.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,21.563799215766,2.5
